pl_name,hostname,discoverymethod,disc_year,sy_snum,sy_pnum,sy_dist,ra,dec,pl_orbper,pl_rade,pl_bmasse,pl_eqt,st_teff,st_rad,st_mass
"Kepler-1162 b","Kepler-1162","Transit",2016,1,2,940.21100000,283.2920273,45.4339813,32.56370690000,2.21000000,5.52000000,490.00,5390.00,0.840000,0.890000
"Kepler-1163 b","Kepler-1163","Transit",2016,1,1,478.64700000,290.2358630,50.0300654,6.11786898000,1.03000000,1.08000000,1211.00,6302.00,1.350000,1.220000
"Kepler-530 b","Kepler-530","Transit",2016,2,1,457.70900000,283.3402948,48.5490620,39.30941904000,3.01000000,9.32000000,488.00,5697.00,0.890000,0.970000
"Kepler-292 b","Kepler-292","Transit",2014,1,5,1056.48000000,295.7661979,42.4242822,2.58082700000,1.32000000,2.30000000,1130.00,5299.00,0.826000,0.865000
"Kepler-1816 b","Kepler-1816","Transit",2021,1,1,437.82300000,296.8509823,50.6987736,91.50099945000,1.96793970,4.53000000,310.00,5051.00,0.706000,0.786000
"Kepler-1819 b","Kepler-1819","Transit",2021,1,1,1363.19000000,296.5600307,46.8574644,16.48690033000,3.90351256,14.50000000,760.00,6090.00,1.071000,1.173000
"Kepler-85 d","Kepler-85","Transit",2014,1,4,765.02500000,290.9734395,45.2902761,17.91323000000,1.20000000,8.69679000,626.00,5436.00,0.893000,0.947000
"TOI-3984 A b","TOI-3984 A","Transit",2023,2,1,108.88300000,226.3371468,36.7869747,4.35332600000,7.90000000,44.00000000,563.00,3476.00,0.470000,0.490000
"TOI-4562 b","TOI-4562","Transit",2023,1,2,339.60500000,112.0100593,-63.5177788,225.10640000000,12.53000000,732.00000000,318.00,6096.00,1.152000,1.192000
"Kepler-100 e","Kepler-100","Radial Velocity",2023,1,4,304.64500000,291.3861294,41.9901394,60.88858800000,5.27000000,24.14271827,,5884.00,1.500000,1.097000
"Kepler-357 d","Kepler-357","Transit",2014,1,3,688.57300000,291.2429746,44.0086337,49.49987500000,3.43000000,11.60000000,402.00,5036.00,0.834000,0.794000
"Kepler-1692 b","Kepler-1692","Transit",2020,1,1,591.01900000,286.9241804,47.0537092,5.95966000000,1.11177184,1.42000000,897.00,5146.00,0.866139,0.870000
"Kepler-1678 b","Kepler-1678","Transit",2020,1,1,847.33900000,292.5916297,38.3995629,147.97400000000,3.30422249,10.90000000,329.00,5754.00,0.834976,1.030000
"Kepler-1390 b","Kepler-1390","Transit",2016,1,1,723.43100000,298.6624419,48.2488659,6.48021673000,1.18000000,1.76000000,934.00,5753.00,0.980000,0.980000
"Kepler-355 b","Kepler-355","Transit",2014,1,2,1432.17000000,285.7994917,42.8117427,11.03189000000,1.46000000,2.73000000,840.00,6184.00,1.066000,0.933000
"Kepler-331 b","Kepler-331","Transit",2014,1,3,580.11900000,291.8343455,39.3073462,8.45749600000,1.82000000,3.97000000,540.00,4347.00,0.492000,0.653000
"HS Psc b","HS Psc","Radial Velocity",2024,1,1,37.66040000,24.3473790,26.9528036,3.98600000000,13.60000000,464.02947422,,4203.00,0.650000,0.690000
"Kepler-350 c","Kepler-350","Transit",2013,1,3,956.85900000,285.4195845,39.7061009,17.84900000000,3.10000000,6.10000000,888.00,6492.30,1.250000,1.000000
"Kepler-55 c","Kepler-55","Transit",2012,1,5,578.79600000,285.1683291,44.0264898,42.15164180000,2.21000000,69.80000000,349.00,4362.00,0.580000,0.620000
"HIP 111909 c","HIP 111909","Radial Velocity",2025,1,2,88.07700000,340.0304354,-49.5985391,893.63000000000,13.90000000,257.44100967,,4891.00,4.530000,1.280000
"2MASS J11011926-7732383 b","2MASS J11011926-7732383","Imaging",2024,1,1,,165.3295388,-77.5440912,,11.90000000,8899.19539600,2677.00,,,
"HIP 77900 b","HIP 77900","Imaging",2024,1,1,150.86200000,238.6253901,-27.3387434,,12.10000000,6674.39654700,2507.00,13646.00,,
"Kepler-1370 b","Kepler-1370","Transit",2016,1,2,1004.10000000,284.5656897,41.7784781,20.26416840000,1.84000000,4.04000000,770.00,6202.00,1.290000,1.190000
"Kepler-417 b","Kepler-417","Transit Timing Variations",2014,1,2,973.98900000,293.8241813,42.7796480,12.33100000000,2.31000000,11.00000000,671.00,5177.00,0.806000,0.900000
"UCAC4 328-061594 b","UCAC4 328-061594","Imaging",2024,1,1,39.90890000,152.6991091,-24.4532674,,12.10000000,6674.39654700,,,,1.190000
"NGTS-30 b","NGTS-30","Transit",2024,1,1,238.37700000,173.7148670,-24.6054801,98.29838000000,10.40193409,305.11527072,500.00,5455.00,0.913000,0.940000
"UCAC3 113-933 b","UCAC3 113-933","Imaging",2024,1,1,52.58290000,5.2758121,-33.8031679,,12.10000000,6674.39654700,,3864.00,0.564484,0.610000
"Kepler-363 c","Kepler-363","Transit",2014,1,3,762.59600000,283.1920779,41.3054172,7.54242700000,1.69000000,66.40000000,1054.00,5593.00,1.485000,1.226000
"Kepler-1032 b","Kepler-1032","Transit",2016,1,1,673.01000000,289.9308779,40.0977109,3.29011795300,1.87000000,4.16000000,802.00,4647.00,0.710000,0.770000
"HD 48948 b","HD 48948","Radial Velocity",2024,1,3,16.90430000,102.4898110,60.3373133,7.34013000000,2.06000000,4.88000000,957.00,4593.00,0.679000,0.686000
"HD 48948 d","HD 48948","Radial Velocity",2024,1,3,16.90430000,102.4898110,60.3373133,151.92000000000,3.24000000,10.59000000,349.00,4593.00,0.679000,0.686000
"Kepler-272 b","Kepler-272","Transit",2014,1,3,889.60800000,299.1275257,47.5938319,2.97135300000,1.43000000,78.00000000,1200.00,5297.00,0.929000,0.910000
"TIC 241249530 b","TIC 241249530","Transit",2024,2,1,324.44800000,95.3088995,53.2950203,165.77190000000,13.29385111,1582.78546686,,6166.00,1.397000,1.271000
"Kepler-970 b","Kepler-970","Transit",2016,2,1,331.54500000,289.6252192,40.7087351,16.73652500000,2.60900000,7.31000000,464.00,4290.00,0.710000,0.670000
"Gaia-4 b","Gaia-4","Astrometry",2025,1,1,73.48290000,209.5063762,31.6954898,571.30000000000,12.40000000,3750.37520260,,4034.00,0.624000,0.644000
"Kepler-1375 b","Kepler-1375","Transit",2016,1,1,1430.84000000,296.2935173,43.4032189,3.30041920000,1.74000000,3.68000000,1543.00,6704.00,1.780000,1.470000
"Kepler-125 c","Kepler-125","Transit",2014,1,2,183.36500000,298.2581101,47.6050031,5.77446400000,0.74000000,0.33000000,529.00,3810.00,0.512000,0.542101
"Kepler-1130 d","Kepler-1130","Transit",2021,2,3,249.34300000,285.2074210,45.3843330,4.27225017500,0.64472273,0.20200000,981.00,5450.00,0.842000,0.944000
"TOI-4443.01","TOI-4443","Transit",2024,1,1,56.07390000,274.2686643,21.9095459,1.84985670000,1.71932650,3.60000000,1638.82,5834.00,1.017330,1.049133
"Barnard c","Barnard's star","Radial Velocity",2025,1,4,1.82655000,269.4486144,4.7379808,4.12440000000,0.74300000,0.33500000,400.00,3195.00,0.185000,0.162000
"Kepler-1059 b","Kepler-1059","Transit",2016,1,1,713.16700000,289.2202147,41.7064385,3.76419104800,1.73000000,3.64000000,908.00,4906.00,0.720000,0.750000
"Kepler-237 b","Kepler-237","Transit",2014,1,2,657.82200000,283.2213438,40.4217620,4.71510600000,1.41000000,2.57000000,823.00,4861.00,0.725000,0.696000
"K2-79 b","K2-79","Transit",2016,1,1,256.01100000,55.2559307,13.5191871,10.99470000000,4.09000000,9.20000000,1022.00,5897.00,1.265000,1.066000
"NGTS-32 b","NGTS-32","Transit",2025,1,1,837.45700000,223.8576228,-18.4323191,3.31211000000,15.91675259,181.16219199,1750.00,5680.00,1.850000,1.070000
"Kepler-107 c","Kepler-107","Transit",2014,1,4,525.99700000,297.0281620,48.2086019,4.90145200000,1.59700000,10.00000000,1378.00,5854.00,1.447000,1.238000
"Kepler-266 c","Kepler-266","Transit",2014,1,2,1370.79000000,294.4843821,44.1669355,107.72360100000,3.89000000,14.40000000,421.00,5885.00,1.028000,0.947000
"HD 23079 c","HD 23079","Radial Velocity",2025,1,2,33.45910000,54.9281897,-52.9162344,5.74891300000,2.80000000,8.26000000,,5994.00,1.080000,1.160000
"HD 196067 c","HD 196067","Radial Velocity",2025,2,2,39.93460000,310.4364195,-75.3514992,4.60108800000,3.21000000,10.40000000,,6072.00,1.710000,1.160000
"Kepler-107 b","Kepler-107","Transit",2014,1,4,525.99700000,297.0281620,48.2086019,3.18002180000,1.53600000,3.80000000,1592.00,5854.00,1.447000,1.238000
"Kepler-985 b","Kepler-985","Transit",2016,1,1,679.36100000,290.1443390,44.0498808,116.33190100000,2.98000000,9.17000000,323.00,5434.00,0.850000,0.910000
"Kepler-127 d","Kepler-127","Transit",2014,1,3,352.79400000,285.1899439,46.0280596,48.63040800000,2.64000000,7.46000000,590.00,6106.00,1.359000,1.248000
"Kepler-275 d","Kepler-275","Transit",2014,1,3,2034.25000000,292.4797004,38.5149018,35.67606200000,3.33000000,11.10000000,671.00,6165.00,1.383000,1.189000
"Kepler-335 b","Kepler-335","Transit",2014,1,2,1278.97000000,296.0642944,45.4285986,6.56233100000,3.39000000,11.40000000,1290.00,5877.00,1.854000,1.367000
"Kepler-344 b","Kepler-344","Transit",2014,1,2,1002.94000000,292.4996101,46.3243406,21.96394500000,2.61000000,7.32000000,643.00,5774.00,0.976000,0.931000
"Kepler-969 b","Kepler-969","Transit",2016,1,2,390.35400000,288.3724989,47.9335642,34.17317140000,2.07000000,4.94000000,465.00,5214.00,0.820000,0.920000
"Kepler-329 c","Kepler-329","Transit",2014,1,2,439.71900000,299.2681646,45.2272852,18.68473700000,1.93000000,4.38000000,402.00,4257.00,0.523000,0.602000
"Kepler-325 b","Kepler-325","Transit",2014,1,3,823.24200000,289.8354219,49.8256070,4.54443900000,2.91000000,8.80000000,1017.00,5752.00,1.003000,0.914000
"Kepler-1979 b","Kepler-1979","Transit",2023,1,1,1076.27000000,289.8429062,38.3096220,18.50845260000,29.33000000,,683.00,5942.00,0.938000,1.028000
"Kepler-1800 b","Kepler-1800","Transit",2021,1,1,350.45500000,297.6513317,40.3524154,4.56202983900,0.99679734,0.96100000,1533.00,5343.00,2.506000,1.330000
"Kepler-365 b","Kepler-365","Transit",2014,1,2,1038.99000000,295.6265640,49.1304110,10.66490300000,2.04000000,4.82000000,865.00,6012.00,1.048000,1.020000
"Kepler-1069 b","Kepler-1069","Transit",2016,1,1,695.96700000,290.9792378,47.9889097,23.89902960000,1.60000000,3.19000000,823.00,5722.00,0.980000,0.990000
"Kepler-345 b","Kepler-345","Transit",2014,1,2,260.00000000,295.2288521,45.9710432,7.41556300000,0.74000000,0.48000000,622.00,4504.00,0.623000,0.610000
"Kepler-382 c","Kepler-382","Transit",2014,1,2,935.44600000,299.1362435,45.8699582,12.16270100000,1.59000000,3.15000000,882.00,5600.00,0.945000,1.002000
"Kepler-544 b","Kepler-544","Transit",2016,1,1,963.18000000,294.0290734,39.0517893,21.41616926000,2.12000000,5.14000000,748.00,6206.00,1.220000,1.160000
"Kepler-1912 b","Kepler-1912","Transit",2021,1,1,297.01700000,282.1178211,46.2239547,6.05921983700,1.35670508,2.41000000,976.00,5734.00,0.962000,0.977000
"Kepler-240 c","Kepler-240","Transit",2014,1,2,746.92700000,291.1587635,40.7502108,7.95352800000,2.20000000,102.30000000,696.00,4985.00,0.739000,0.868000
"Kepler-332 c","Kepler-332","Transit",2014,1,3,344.19000000,286.6627811,47.4136938,15.99562200000,1.09000000,1.32000000,550.00,4955.00,0.720000,0.743000
"HD 190007 b","HD 190007","Radial Velocity",2020,1,1,12.71410000,300.6956339,3.3266992,11.72412800000,4.06000000,15.50000000,,4610.00,0.790000,0.770000
"Kepler-424 b","Kepler-424","Transit",2014,1,2,698.64600000,298.6249797,48.5774500,3.31186440000,9.98000000,327.35000000,1116.00,5460.00,0.940000,1.010000
"Kepler-207 b","Kepler-207","Transit",2014,1,3,875.51900000,290.0305195,42.1660555,1.61186500000,1.57000000,3.09000000,1930.00,5920.00,1.588000,1.313000
"Kepler-219 c","Kepler-219","Transit",2014,1,3,787.07000000,288.7389481,46.7625929,22.71461300000,3.58000000,12.50000000,766.00,5786.00,1.491000,1.164000
"Kepler-223 c","Kepler-223","Transit",2014,1,4,1859.71000000,298.3183909,47.2794824,9.84564000000,3.44000000,5.10000000,947.00,5803.00,1.720000,1.125000
"Kepler-402 e","Kepler-402","Transit",2014,1,4,625.33900000,288.3701976,43.3546109,11.24286100000,1.46000000,2.73000000,931.00,6090.00,1.264000,1.072000
"Kepler-1895 b","Kepler-1895","Transit",2021,1,1,984.18700000,291.6756005,48.7625419,6.07029008900,2.11934728,5.14000000,789.00,5076.00,0.763000,0.860000
"Kepler-1909 b","Kepler-1909","Transit",2021,1,1,763.66200000,290.8894090,42.4596251,2.39160990700,1.09217411,1.33000000,1031.00,4935.00,0.685000,0.663000
"Kepler-656 c","Kepler-656","Transit",2023,1,2,890.35200000,288.3278778,47.3815380,5.25449393000,1.41000000,2.57000000,975.00,5550.00,0.954000,1.050000
"Kepler-1953 b","Kepler-1953","Transit",2021,1,1,605.63100000,287.9680995,46.4705959,6.24565982800,1.28574667,2.20000000,731.00,4858.00,0.707000,0.786000
"Kepler-168 c","Kepler-168","Transit",2014,1,2,1343.60000000,294.7101832,39.8250437,13.19324200000,2.69000000,7.70000000,862.00,6282.00,1.107000,1.113000
"Kepler-634 b","Kepler-634","Transit",2016,1,1,888.02700000,291.1950900,40.7027352,5.16950177000,1.89000000,4.23000000,1309.00,6075.00,1.240000,1.030000
"TOI-663 c","TOI-663","Transit",2024,1,3,64.23080000,160.0658525,-8.5110827,4.69555070000,2.26000000,3.65000000,553.00,3681.00,0.512000,0.514000
"K2-111 c","K2-111","Radial Velocity",2020,1,2,200.39400000,59.8903081,21.2985263,15.68050000000,3.33000000,11.08000000,,5775.00,1.250000,0.840000
"Kepler-238 d","Kepler-238","Transit",2014,1,5,1798.75000000,287.8971066,40.6378141,13.23354900000,3.07000000,23.10000000,888.00,5751.00,1.430000,1.229000
"Kepler-224 d","Kepler-224","Transit",2014,1,4,782.08800000,290.9342679,47.3575414,11.34939300000,2.30000000,5.90000000,610.00,5018.00,0.676000,0.777000
"Kepler-30 b","Kepler-30","Transit",2012,1,3,914.22100000,285.2836483,38.9472625,29.33434000000,3.90000000,11.30000000,524.00,5498.00,0.950000,0.990000
"Kepler-1977 b","Kepler-1977","Transit",2023,1,1,592.71100000,290.6178587,37.2891002,4.53702121000,1.66000000,3.39000000,798.00,4805.00,0.688000,0.769000
"Kepler-1499 b","Kepler-1499","Transit",2016,1,1,309.86900000,283.9863480,41.6505091,44.20080000000,1.19000000,1.81000000,409.00,5097.00,0.780000,0.820000
"Kepler-850 b","Kepler-850","Transit",2016,1,1,1661.28000000,293.0844515,48.5753645,7.19303878000,1.78000000,3.82000000,995.00,5932.00,1.090000,1.060000
"HIP 79098 AB b","HIP 79098 AB","Imaging",2019,2,1,145.79800000,242.1821202,-23.6855244,,12.10000000,6515.51500000,2450.00,9193.75,,3.750000
"Kepler-851 b","Kepler-851","Transit",2016,1,1,839.25500000,294.6802199,49.1401106,8.50699658000,1.68000000,3.46000000,900.00,5455.00,0.850000,0.890000
"KMT-2024-BLG-2242L b","KMT-2024-BLG-2242L","Microlensing",2025,1,1,7620.00000000,268.4150000,-29.5603111,,3.82000000,13.98444991,,,,0.069000
"TOI-3785 b","TOI-3785","Transit",2023,1,1,79.76340000,130.9002258,63.0780768,4.67473730000,5.14000000,14.95000000,582.00,3576.00,0.500000,0.520000
"Kepler-241 c","Kepler-241","Transit",2014,1,2,512.00000000,292.9131121,41.0609786,36.06597800000,2.57000000,7.13000000,397.00,4699.00,0.668000,0.671000
"Kepler-249 b","Kepler-249","Transit",2014,1,3,190.40100000,296.9853002,43.6586043,3.30653900000,1.09000000,1.32000000,554.00,3568.00,0.482000,0.510238
"Kepler-325 d","Kepler-325","Transit",2014,1,3,823.24200000,289.8354219,49.8256070,38.71518500000,2.79000000,8.20000000,498.00,5752.00,1.003000,0.914000
"Kepler-149 b","Kepler-149","Transit",2014,1,3,571.03400000,285.8537014,38.3840916,29.19894300000,4.21000000,16.50000000,540.00,5381.00,0.953000,1.013000
"Kepler-1473 b","Kepler-1473","Transit",2016,1,1,652.25300000,290.6365144,48.9961494,14.42735510000,1.19000000,1.81000000,783.00,6046.00,1.090000,1.090000
"Kepler-1501 b","Kepler-1501","Transit",2016,1,1,749.06000000,289.9185890,42.0014280,14.55645330000,1.56000000,3.05000000,787.00,6229.00,1.300000,1.200000
"EPIC 212737443 c","EPIC 212737443","Transit",2019,1,2,336.25000000,204.2215065,-7.3180577,65.55000000000,2.69000000,7.70000000,316.00,4684.00,0.673000,0.690000
"Kepler-476 b","Kepler-476","Transit",2016,1,1,813.53500000,295.1637592,43.9630716,14.00640607000,3.08000000,9.69000000,807.00,5837.00,1.090000,1.030000
"DE CVn b","DE CVn","Eclipse Timing Variations",2018,2,1,30.52250000,201.7207198,45.5455449,4098.10000000000,12.40000000,3823.27330161,,3579.00,0.424754,0.510000
"GJ 740 b","GJ 740","Radial Velocity",2021,1,1,11.10170000,284.4997178,5.9028670,2.37756000000,1.53000000,2.96000000,829.00,3913.00,0.560000,0.580000
"Kepler-838 b","Kepler-838","Transit",2016,1,1,1104.04000000,285.4354695,45.9759590,15.74957994000,2.73000000,7.90000000,777.00,5770.00,0.960000,0.980000
"TRAPPIST-1 b","TRAPPIST-1","Transit",2016,1,7,12.42988881,346.6263919,-5.0434618,1.51082600000,1.11600000,1.37400000,397.60,2566.00,0.119200,0.089800
"HATS-30 b","HATS-30","Transit",2016,2,1,342.14000000,5.6185250,-59.9425892,3.17435160000,13.17057500,224.38798000,1414.00,5943.00,1.061000,1.093000
"Kepler-1949 b","Kepler-1949","Transit",2021,1,1,2617.35000000,293.5422586,43.0260555,2.20828008700,2.21964541,5.56000000,1709.00,6028.00,1.454000,1.194000
"Kepler-1993 b","Kepler-1993","Transit",2023,1,1,1031.91000000,293.7968548,45.1607261,26.65657370000,4.15000000,16.10000000,903.00,5159.00,3.062000,1.373000
"Kepler-1954 b","Kepler-1954","Transit",2021,1,1,1373.83000000,298.0029203,43.3545882,5.88343000400,1.80235934,3.90000000,949.00,5840.00,0.849000,0.942000
"Kepler-238 e","Kepler-238","Transit",2013,1,5,1798.75000000,287.8971066,40.6378141,23.65400000000,5.60000000,169.70000000,731.00,5800.00,0.960000,1.060000
"Kepler-1917 b","Kepler-1917","Transit",2021,1,1,909.03700000,294.1038932,45.0013533,12.90240002000,1.88971288,4.23000000,675.00,5530.00,0.788000,0.882000
"Kepler-1710 b","Kepler-1710","Transit",2021,1,1,305.19300000,291.6832878,37.7514726,14.91110039000,3.19744103,3.49494179,694.00,5650.00,0.899000,0.932000
"Kepler-342 c","Kepler-342","Transit",2014,1,4,781.61100000,292.6780488,46.7266813,26.23413800000,1.96000000,4.50000000,754.00,6175.00,1.472000,1.213000
"K2-334 b","K2-334","Transit",2021,1,1,371.82300000,136.4894259,16.3255146,5.11398100000,5.65000000,27.20000000,1380.00,6502.00,1.490000,1.360000
"Kepler-106 c","Kepler-106","Transit",2014,1,4,444.32200000,300.8640060,44.3375497,13.57080000000,2.50000000,10.44000000,785.00,5858.00,1.040000,1.000000
"Kepler-837 b","Kepler-837","Transit",2016,1,1,901.90700000,285.2467607,45.9501100,16.56059504000,2.56000000,7.08000000,701.00,5403.00,0.810000,0.850000
"Kepler-273 c","Kepler-273","Transit",2014,1,2,713.96400000,291.3021458,47.6976573,8.01492700000,1.98000000,4.58000000,865.00,5626.00,0.815000,0.756000
"Kepler-1391 b","Kepler-1391","Transit",2016,1,1,1038.35000000,294.8309749,46.6595768,54.40923330000,1.68000000,3.46000000,513.00,5840.00,1.100000,1.030000
"Kepler-1543 b","Kepler-1543","Transit",2016,1,1,921.78400000,297.1242915,47.0369876,6.96710269000,2.71000000,7.80000000,1774.00,6561.00,1.650000,1.390000
"Kepler-1580 b","Kepler-1580","Transit",2016,1,1,1002.02000000,285.9687099,41.3635264,56.64492790000,2.11000000,5.10000000,733.00,6228.00,2.150000,1.470000
"Kepler-621 b","Kepler-621","Transit",2016,1,1,389.00000000,290.9272450,39.9141166,2.62811374600,2.30000000,5.90000000,737.00,4521.00,0.680000,0.720000
"Kepler-150 c","Kepler-150","Transit",2014,1,5,891.09200000,288.2341025,40.5208970,7.38199800000,3.69000000,13.20000000,876.00,5560.00,0.939000,0.956000
"Kepler-1476 b","Kepler-1476","Transit",2016,1,1,1002.74000000,284.5320743,43.9898971,10.35863224000,1.67000000,3.43000000,860.00,5663.00,0.960000,0.980000
"Kepler-1513 b","Kepler-1513","Transit",2016,1,2,349.24700000,289.7917561,39.2852655,160.88420000000,8.59400000,48.30991786,346.00,5491.00,0.950000,0.943000
"GJ 682 c","GJ 682","Radial Velocity",2014,1,2,5.00671000,264.2610245,-44.3232519,57.32000000000,2.89000000,8.70000000,,3028.00,0.298255,0.270000
"7 CMa c","7 CMa","Radial Velocity",2019,1,2,19.81010000,99.1712760,-19.2561808,996.00000000000,13.90000000,276.51210000,,4826.00,4.870000,1.340000
"K2-348 c","K2-348","Transit",2021,1,2,201.85600000,130.8783479,24.4229559,12.55017100000,2.67000000,7.61000000,655.00,5077.00,0.850000,0.830000
"Kepler-301 b","Kepler-301","Transit",2014,1,3,719.16600000,283.9829040,49.2329512,2.50855300000,1.35000000,2.39000000,1278.00,5815.00,0.900000,1.022000
"Kepler-1749 b","Kepler-1749","Transit",2021,1,1,268.20000000,290.2945805,45.5645196,14.53409958000,1.61301783,3.23000000,420.00,3957.00,0.553000,0.551000
"BD+55 362 b","BD+55 362","Radial Velocity",2021,1,1,52.56970000,23.9636676,56.6982282,265.59000000000,14.00000000,228.83645304,,5012.00,0.896193,0.909000
"HD 124330 b","HD 124330","Radial Velocity",2021,1,1,60.19770000,212.8207093,54.4089731,270.66000000000,14.00000000,238.37130525,,5873.00,1.304460,1.150000
"Kepler-327 c","Kepler-327","Transit",2014,1,3,241.98700000,292.6422963,44.0876251,5.21233300000,1.03000000,20.30000000,537.00,3799.00,0.492000,0.591913
"Kepler-329 b","Kepler-329","Transit",2014,1,2,439.71900000,299.2681646,45.2272852,7.41639700000,1.40000000,2.54000000,547.00,4257.00,0.523000,0.602000
"Kepler-336 c","Kepler-336","Transit",2014,1,3,768.86000000,290.2376224,41.3313637,9.60000100000,2.10000000,5.06000000,967.00,5867.00,1.304000,1.090000
"Kepler-1392 b","Kepler-1392","Transit",2016,1,1,1117.00000000,288.7669819,46.3944497,15.14103970000,1.96000000,4.50000000,714.00,5479.00,0.850000,0.880000
"Kepler-1934 b","Kepler-1934","Transit",2021,1,1,428.51400000,290.9193265,37.2871677,1.41975998900,0.91307734,0.70200000,1700.00,5925.00,1.035000,0.968000
"Kepler-1965 b","Kepler-1965","Transit",2021,1,1,521.79100000,292.5147146,38.0219872,41.86869812000,1.35415138,2.40000000,492.00,5852.00,0.837000,0.928000
"Kepler-1696 b","Kepler-1696","Transit",2020,1,1,1506.36000000,295.5761011,42.0233639,65.94090000000,2.80982017,8.29000000,454.00,5712.00,1.198110,1.020000
"Kepler-1660 AB b","Kepler-1660 A","Eclipse Timing Variations",2023,2,1,1188.54000000,290.5519537,40.2350445,239.50440000000,12.90000000,1586.59940774,,6305.24,1.491000,1.136600
"WASP-167 b","WASP-167","Transit",2017,1,1,423.55200000,196.0437932,-35.5495292,2.02195960000,17.71022000,2542.64000000,2329.00,7000.00,1.790000,1.590000
"Kepler-299 c","Kepler-299","Transit",2014,1,4,1052.24000000,283.2070156,48.5805222,6.88587500000,2.65000000,7.51000000,946.00,5617.00,1.032000,1.004000
"HD 213472 b","HD 213472","Radial Velocity",2021,1,1,64.45270000,337.7069969,40.7222277,17000.00000000000,13.10000000,1112.39942450,,5729.54,1.433902,1.048132
"HD 26161 b","HD 26161","Radial Velocity",2021,1,1,40.91280000,62.4122255,31.6524346,10942.29013000000,11.90000000,9045.39646322,,6057.62,1.455981,1.120000
"Kepler-304 e","Kepler-304","Transit",2016,1,4,434.68400000,294.4418031,40.5575408,1.49914695300,1.20000000,1.87000000,1137.00,4817.00,0.730000,0.800000
"Kepler-341 e","Kepler-341","Transit",2014,1,4,1047.03000000,289.8615609,43.4727412,42.47326900000,1.99000000,4.62000000,539.00,6012.00,1.024000,0.976000
"Kepler-27 d","Kepler-27","Transit",2021,1,3,1044.36000000,292.2367608,41.0858710,6.54628992100,2.70619460,7.78000000,810.00,5251.00,0.817000,0.926000
"Kepler-341 b","Kepler-341","Transit",2014,1,4,1047.03000000,289.8615609,43.4727412,5.19552800000,1.18000000,1.76000000,1085.00,6012.00,1.024000,0.976000
"Kepler-1935 b","Kepler-1935","Transit",2021,1,1,904.70200000,296.4037783,39.7227036,3.95140004200,2.50271696,6.82000000,1083.00,5570.00,0.899000,0.845000
"Kepler-80 b","Kepler-80","Transit",2012,1,6,369.45100000,296.1125759,39.9787451,7.05246000000,2.67000000,6.93000000,547.00,4540.00,0.678000,0.730000
"Kepler-1997 b","Kepler-1997","Transit",2023,1,1,1502.34000000,297.4808253,46.5891373,26.75758660000,2.28000000,5.82000000,660.00,6215.00,1.052000,1.111000
"GJ 229 A c","GJ 229","Radial Velocity",2020,3,2,5.75624000,92.6435993,-21.8677233,121.93268000000,2.87000000,8.58136699,,3564.00,0.460000,0.509000
"GJ 720 A b","GJ 720 A","Radial Velocity",2021,2,1,15.55750000,278.8294172,45.7456038,19.46600000000,3.77000000,13.64000000,401.00,3837.00,0.560000,0.570000
"HD 152843 c","HD 152843","Transit",2021,1,2,107.89800000,253.7848853,20.4915240,19.50210400000,5.94000000,9.67000000,253.08,6310.00,1.430000,1.150000
"Kepler-94 b","Kepler-94","Transit",2014,1,2,191.90400000,281.1947316,47.4972606,2.50806000000,3.51000000,10.84000000,997.00,4781.00,0.760000,0.810000
"Kepler-305 c","Kepler-305","Transit",2013,1,4,868.47700000,299.2242557,40.3431670,8.29100000000,3.30000000,6.00000000,728.00,5080.00,0.800000,0.760000
"Kepler-784 c","Kepler-784","Transit",2023,1,2,1303.72000000,295.9206663,47.4486164,17.15723600000,1.55000000,3.02000000,844.00,5676.00,1.487000,1.016000
"Kepler-279 d","Kepler-279","Transit",2013,1,4,1037.40000000,287.3912950,42.1948220,54.41400000000,3.10000000,37.50000000,574.00,6689.45,1.070000,1.100000
"Kepler-58 e","Kepler-58","Transit",2023,1,4,969.25200000,296.3586251,39.1152033,4.45814897000,1.61000000,597.79600000,1212.00,6100.00,1.083000,1.017000
"Kepler-770 c","Kepler-770","Transit",2016,1,3,930.45700000,286.4904589,38.3748720,1.47532231400,1.20000000,1.87000000,2740.00,5598.00,0.920000,0.940000
"Kepler-1397 b","Kepler-1397","Transit",2016,1,1,1198.25000000,299.6758812,47.0758234,47.44995500000,1.72000000,3.61000000,551.00,6026.00,1.120000,1.090000
"Kepler-169 d","Kepler-169","Transit",2014,1,5,406.52900000,285.9999204,40.9193822,8.34812500000,1.25000000,2.10000000,702.00,4997.00,0.763000,0.825000
"Kepler-438 b","Kepler-438","Transit",2015,1,1,195.94287175,281.6457236,41.9510686,35.23319000000,1.12000000,1.46000000,288.00,3748.00,0.520000,0.544000
"Kepler-201 b","Kepler-201","Transit",2014,1,2,636.44500000,293.6260590,41.2728004,25.67208300000,2.46000000,6.62000000,683.00,6065.00,1.229000,1.098000
"TOI-519 b","TOI-519","Transit",2021,1,1,115.55700000,124.6067582,-19.6627918,1.26523280000,11.54525012,147.15455244,687.00,3322.00,0.350000,0.335000
"GJ 1061 c","GJ 1061","Radial Velocity",2020,1,3,3.67278000,54.0032486,-44.5143104,6.68900000000,1.18000000,1.74000000,,2953.00,0.156000,0.120000
